brand,condition,door_count,first_owner,fiscal_power,fuel_type,mileage,model,origin,price,sector,seller_city,transmission,year,publication_Year,publication_Month,publication_Day,publication_Weekday,Is_Weekend,Days_since_posted,Alloy_wheels,Airbags,Air_conditioning,Navigation_system,Sunroof,Leather_seats,Parking_sensors,Rear_camera,Electric_windows,ABS,ESP,Cruise_control,Speed_limiter,CD/MP3/Bluetooth,On_board_computer,Central_locking
land rover,Excellent,5,Oui,12,diesel,174999,Range Rover Sport,WW au Maroc,285000,Casablanca,C.I.L,Automatique,2015,2025,4,3,5,0,27,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Excellent,5,Non,12,diesel,104999,Classe CLS,Importée neuve,230000,Rabat,Autre secteur,Automatique,2011,2024,10,14,2,0,198,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Oui,8,diesel,144999,Tiguan,Dédouanée,270000,Rabat,Aakkari,Manuelle,2016,2024,10,14,2,0,198,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
fiat,Très bon,5,Non,10,diesel,164999,Fullback,WW au Maroc,148000,Ain Aouda,Toute la ville,Manuelle,2017,2025,2,11,3,0,78,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
volkswagen,Excellent,5,Oui,8,diesel,224999,Golf 5,Dédouanée,77000,Agadir,Autre secteur,Manuelle,2004,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
hyundai,Neuf,5,Oui,6,diesel,104999,Tucson,WW au Maroc,280000,Temara,Wifak,Automatique,2019,2025,3,20,5,0,41,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
toyota,Bon,5,Non,8,diesel,2499,RAV-4,WW au Maroc,105000,Agadir,Tassila,Manuelle,2008,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
dacia,Très bon,5,Non,6,diesel,87499,Logan,WW au Maroc,118000,Marrakech,Hay Al Hassani,Manuelle,2019,2025,4,5,7,1,25,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
toyota,Très bon,5,Non,8,diesel,374999,Corolla,WW au Maroc,79000,Khouribga,Toute la ville,Manuelle,2010,2025,2,11,3,0,78,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False
fiat,Très bon,5,Oui,6,diesel,104999,Tipo,WW au Maroc,130000,Casablanca,Almaz,Manuelle,2019,2025,3,24,2,0,37,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
toyota,Excellent,5,Oui,8,hybride,57499,Prius,Dédouanée,250000,Casablanca,Belvédère,Automatique,2020,2025,4,5,7,1,25,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
ford,Bon,5,Non,8,diesel,174999,Fusion,WW au Maroc,210000,El Jadida,Amal,Automatique,2018,2024,10,14,2,0,198,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mercedes-benz,Excellent,3,Oui,21,essence,104999,Classe S,Importée neuve,790000,Casablanca,Anfa,Automatique,2016,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
toyota,Très bon,5,Non,8,diesel,224999,RAV-4,WW au Maroc,162000,Benslimane,Al Filline,Manuelle,2015,2025,1,12,1,0,108,True,False,True,False,False,False,True,False,False,True,True,False,False,True,True,False
hyundai,Très bon,5,Oui,8,diesel,154999,Santa Fe,Dédouanée,68000,Marrakech,Afaq,Manuelle,2010,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Très bon,5,Oui,6,diesel,67499,C-Elysée,WW au Maroc,112000,Sale,Hay Salam,Manuelle,2016,2024,10,14,2,0,198,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,False
hyundai,Très bon,5,Non,8,diesel,224999,Tucson,WW au Maroc,235000,Khouribga,Toute la ville,Automatique,2017,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
hyundai,Excellent,5,Oui,8,diesel,144999,Santa Fe,WW au Maroc,198000,Casablanca,Abdelmoumen,Automatique,2018,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
kia,Très bon,5,Oui,6,essence,104999,Picanto,WW au Maroc,98000,Marrakech,Hay Al Hassani,Manuelle,2021,2025,4,10,5,0,20,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
land rover,Excellent,5,Non,8,diesel,114999,Range Rover Evoque,WW au Maroc,270000,Casablanca,Maarif,Automatique,2018,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Oui,8,diesel,124999,Arteon,WW au Maroc,255000,Casablanca,Hay Mohammadi,Automatique,2019,2025,3,13,5,0,48,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
fiat,Bon,5,Non,6,essence,17499,Palio,WW au Maroc,28000,Agadir,Autre secteur,Manuelle,2000,2025,3,30,1,0,31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
peugeot,Bon,5,Non,6,essence,374999,307,WW au Maroc,67000,Agadir,El Houda,Manuelle,2006,2025,4,12,7,1,18,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
skoda,Excellent,5,Oui,6,diesel,104999,Kamiq,Importée neuve,225000,Meknes,Autre secteur,Manuelle,2021,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,8,diesel,104999,Tiguan,Dédouanée,415000,Casablanca,Bournazil,Automatique,2019,2025,3,13,5,0,48,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
peugeot,Très bon,5,Oui,6,diesel,32499,208,WW au Maroc,164999,Marrakech,Sidi Youssef Ben Ali,Manuelle,2024,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,12,diesel,274999,Touareg,WW au Maroc,75000,Casablanca,Ain Sebaa,Automatique,2008,2024,9,14,7,1,228,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
renault,Très bon,5,Oui,6,diesel,274999,Kangoo,WW au Maroc,73000,Marrakech,M'Hamid,Manuelle,2007,2025,4,3,5,0,27,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
renault,Excellent,5,Oui,6,diesel,52499,Captur,WW au Maroc,210000,Kenitra,Centre,Manuelle,2022,2025,3,17,2,0,44,True,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
volkswagen,Très bon,5,Non,8,diesel,224999,Golf 4,Dédouanée,72000,Agadir,Autre secteur,Manuelle,2002,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
dacia,Très bon,3,Non,6,diesel,114999,Dokker,WW au Maroc,120000,Temara,Autre secteur,Manuelle,2019,2025,1,12,1,0,108,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
ford,Très bon,5,Non,8,diesel,224999,Kuga,WW au Maroc,120000,Khemisset,Toute la ville,Manuelle,2012,2024,10,14,2,0,198,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
toyota,Excellent,5,Oui,9,diesel,374999,RAV-4,WW au Maroc,75000,Errachidia,Toute la ville,Manuelle,2006,2025,1,12,1,0,108,True,True,True,False,True,False,False,False,False,True,False,False,False,True,True,False
volkswagen,Excellent,5,Oui,6,diesel,194999,T-Roc,Dédouanée,250000,Tinghir,Toute la ville,Manuelle,2020,2025,1,12,1,0,108,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Très bon,5,Oui,8,diesel,424999,Tiguan,WW au Maroc,172000,Casablanca,Ain Sebaa,Automatique,2013,2025,4,7,2,0,23,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False
renault,Excellent,5,Oui,6,diesel,224999,Kangoo,WW au Maroc,125000,Skhirat,Ain el Hayat,Manuelle,2014,2025,3,13,5,0,48,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False
mercedes-benz,Excellent,5,Non,8,diesel,87499,Classe GLC,Importée neuve,650000,Tanger,Marjane,Automatique,2020,2025,4,2,4,0,28,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
land rover,Excellent,5,Non,8,diesel,104999,Range Rover Velar,WW au Maroc,410000,Agadir,Haut-Founty,Automatique,2018,2025,3,14,6,1,47,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
mini,Bon,5,Non,9,essence,124999,CountryMan,WW au Maroc,115000,Casablanca,2 Mars,Automatique,2011,2025,3,13,5,0,48,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
land rover,Très bon,5,Non,8,diesel,97499,Range Rover Evoque,WW au Maroc,275000,Marrakech,Hivernage,Automatique,2017,2025,3,25,3,0,36,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False
renault,Excellent,5,Oui,6,diesel,124999,Scenic,Dédouanée,150000,Tanger,Branes 1,Automatique,2015,2024,9,14,7,1,228,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
fiat,Très bon,5,Oui,6,diesel,42499,Tipo,WW au Maroc,140000,Marrakech,Centre Ville,Manuelle,2021,2025,4,1,3,0,29,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False
citroën,Bon,5,Non,7,diesel,2499,Berlingo,WW au Maroc,55000,Agadir,Centre Ville,Manuelle,2008,2025,1,12,1,0,108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
citroen,Excellent,5,Non,7,essence,124999,C-Elysée,WW au Maroc,94000,Meknes,Hamria,Manuelle,2019,2025,3,13,5,0,48,False,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False
skoda,Excellent,5,Oui,8,diesel,97499,Superb,Pas encore dédouanée,220000,Marrakech,Guéliz,Automatique,2021,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False
toyota,Très bon,5,Non,5,diesel,164999,Yaris,WW au Maroc,102000,El Jadida,Hay Essalam,Manuelle,2017,2025,3,29,7,1,32,True,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False
volkswagen,Bon,5,Non,6,diesel,194999,Golf 6,Dédouanée,140000,Tanger,Mesnana,Manuelle,2011,2025,4,5,7,1,25,True,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False
renault,Très bon,5,Oui,6,diesel,144999,Kangoo,WW au Maroc,118000,Casablanca,Ain Sebaa,Manuelle,2014,2025,4,12,7,1,18,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False
skoda,Très bon,5,Oui,8,diesel,194999,Octavia,WW au Maroc,187000,Sale,Sala El Jadida,Automatique,2020,2025,3,18,3,0,43,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False
mini,Excellent,5,Oui,11,essence,62499,Cooper,WW au Maroc,240000,Rabat,Hay Riad,Automatique,2019,2025,3,22,7,1,39,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Excellent,5,Non,9,diesel,224999,220,Dédouanée,148000,Larache,Toute la ville,Automatique,2009,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
audi,Excellent,5,Non,12,diesel,144999,Q7,WW au Maroc,370000,Agadir,Hay Dakhla,Automatique,2016,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
dacia,Neuf,5,Oui,5,diesel,17499,Dokker,WW au Maroc,13000,Casablanca,Al Batha,Manuelle,2020,2025,1,12,1,0,108,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False
ssangyong,Excellent,5,Non,8,diesel,174999,Korando,WW au Maroc,97000,Casablanca,Aïn Chock,Automatique,2015,2025,4,11,6,1,19,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Oui,6,diesel,12499,Duster,WW au Maroc,120000,Fes,Autre secteur,Manuelle,2014,2025,3,20,5,0,41,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
volkswagen,Excellent,5,Oui,8,diesel,194999,Golf 7,WW au Maroc,178000,Meknes,Autre secteur,Manuelle,2018,2025,3,24,2,0,37,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,False
volvo,Bon,5,Non,8,diesel,184999,XC60,WW au Maroc,334000,El Jadida,Al Boustane,Automatique,2020,2025,3,13,5,0,48,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
opel,Excellent,3,Oui,6,diesel,144999,Combo,WW au Maroc,165000,Casablanca,2 Mars,Manuelle,2020,2025,3,17,2,0,44,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,8,diesel,97499,Tiguan,WW au Maroc,175000,Fes,Route Ain Chkaf,Manuelle,2015,2025,4,2,4,0,28,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
mercedes-benz,Excellent,5,Oui,10,diesel,134999,Classe C,Dédouanée,285000,Casablanca,Hay Hassani,Automatique,2014,2024,9,14,7,1,228,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
land rover,Excellent,5,Non,12,diesel,154999,Range Rover Vogue,WW au Maroc,350000,Mohammedia,Centre Ville,Automatique,2016,2025,1,12,1,0,108,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,164999,Dokker,WW au Maroc,94000,Casablanca,Hay Moulay Rachid 2,Manuelle,2014,2025,1,12,1,0,108,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kia,Très bon,5,Oui,5,diesel,52499,Seltos,WW au Maroc,213000,Tanger,Branes 2,Manuelle,2021,2025,4,2,4,0,28,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
ds,Excellent,5,Non,8,diesel,184999,DS5,WW au Maroc,145000,Unknown,Tan Tan,Automatique,2013,2025,3,20,5,0,41,True,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False
volkswagen,Excellent,5,Non,8,diesel,134999,Passat,WW au Maroc,155000,Fes,Narjis,Manuelle,2018,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
citroen,Excellent,5,Non,6,diesel,67499,C3,WW au Maroc,138000,Marrakech,Route d'Agadir - Essaouira,Manuelle,2021,2025,4,11,6,1,19,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,False
dacia,Neuf,5,Oui,6,diesel,32499,Duster,WW au Maroc,209000,Sale,Tabriquet,Manuelle,2022,2025,4,12,7,1,18,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False
renault,Excellent,5,Oui,6,diesel,67499,Captur,WW au Maroc,198000,Fes,Centre,Manuelle,2021,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
volkswagen,Excellent,5,Non,9,diesel,72499,Tiguan,Dédouanée,430000,Casablanca,Centre Ville,Automatique,2021,2025,2,11,3,0,78,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
audi,Très bon,3,Non,12,diesel,274999,A5,Importée neuve,150000,Marrakech,Bd Moulay Abdellah,Automatique,2010,2025,2,11,3,0,78,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,134999,Logan,WW au Maroc,85000,Rabat,Hay Riad,Manuelle,2016,2025,2,11,3,0,78,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
hyundai,Excellent,5,Non,6,diesel,92499,Accent,WW au Maroc,158000,Temara,Abbadi,Automatique,2021,2025,2,11,3,0,78,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
mercedes-benz,Très bon,5,Non,12,diesel,274999,Classe C,Dédouanée,98000,Taza,Toute la ville,Automatique,2007,2025,4,12,7,1,18,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
land rover,Excellent,5,Non,8,diesel,104999,Range Rover Evoque,WW au Maroc,260000,Bouskoura,Ville verte,Automatique,2016,2025,3,27,5,0,34,True,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False
kia,Excellent,5,Oui,6,diesel,104999,Ceed,WW au Maroc,175000,Agadir,El Houda,Automatique,2022,2024,10,14,2,0,198,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,False
peugeot,Excellent,5,Non,7,diesel,184999,Partner,WW au Maroc,80000,Sidi Allal Tazi,Toute la ville,Manuelle,2010,2025,2,11,3,0,78,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ssangyong,Bon,5,Non,8,diesel,274999,Kyron,WW au Maroc,44000,Tanger,Malabata,Manuelle,2006,2025,4,10,5,0,20,True,True,True,False,False,False,True,False,False,True,True,False,False,True,True,False
kia,Excellent,5,Oui,6,diesel,87499,Sportage,WW au Maroc,260000,Casablanca,Oulfa,Automatique,2022,2025,3,18,3,0,43,True,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False
fiat,Très bon,5,Oui,5,diesel,224999,Doblo,WW au Maroc,98000,Tanger,Branes 1,Manuelle,2020,2025,1,12,1,0,108,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
mercedes-benz,Neuf,5,Oui,8,diesel,72499,Classe A,WW au Maroc,380000,Agadir,Centre Ville,Automatique,2023,2024,12,13,6,1,138,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
fiat,Très bon,5,Oui,6,diesel,224999,Doblo,WW au Maroc,105000,Casablanca,Sidi Bernoussi,Manuelle,2018,2025,4,7,2,0,23,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
nissan,Très bon,5,Oui,6,diesel,224999,Qashqai,WW au Maroc,154000,Bouskoura,Victoria,Manuelle,2015,2025,4,5,7,1,25,False,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False
volkswagen,Très bon,5,Non,7,essence,184999,Polo,WW au Maroc,79000,Agadir,Hay Salam,Manuelle,2014,2025,3,19,4,0,42,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False
citroen,Excellent,5,Oui,6,diesel,224999,C4,WW au Maroc,99000,Rabat,Haut Agdal,Manuelle,2011,2025,4,4,6,1,26,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,False
peugeot,Excellent,5,Oui,6,diesel,164999,301,WW au Maroc,106000,Fes,Oued Fès,Manuelle,2019,2025,4,12,7,1,18,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False
peugeot,Excellent,5,Non,6,diesel,134999,2008,WW au Maroc,138000,Settat,Toute la ville,Manuelle,2016,2025,3,28,6,1,33,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False
bmw,Excellent,5,Non,12,diesel,17499,Série 3,Importée neuve,40000,Sidi Kacem,Toute la ville,Automatique,2001,2025,2,11,3,0,78,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False
dacia,Excellent,5,Non,6,diesel,97499,Duster,WW au Maroc,172000,Tanger,Ahlane,Manuelle,2019,2025,3,13,5,0,48,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
